file,raw_mean,processed_mean,raw_laplacian_var,processed_laplacian_var,raw_ink_fraction,processed_ink_fraction
data/work/Sample_Small/Segmentation_Images/Lines/100/100_11.jpg,243.20452596575635,241.87551648507147,889.1702779590696,5041.132057435654,0.05297320881090515,0.051468562803641336
data/work/Sample_Small/Segmentation_Images/Lines/100/100_12/100_12_1.jpg,235.45621470181456,231.99510452853323,919.686586478526,8641.267632952593,0.09076316638976008,0.09021527635869324
data/work/Sample_Small/Segmentation_Images/Lines/100/100_12/100_12_10.jpg,244.79837989816693,242.94296211850212,594.9133193397239,4736.381369635672,0.047205608507707685,0.0472825014960701
data/work/Sample_Small/Segmentation_Images/Lines/100/100_12/100_12_11.jpg,241.36070823244552,238.96332475786926,728.5168429172267,6201.287026376091,0.06347306295399516,0.0628889225181598
data/work/Sample_Small/Segmentation_Images/Lines/100/100_12/100_12_12.jpg,239.96139398787045,237.240854738931,766.1914540134024,6936.396480251136,0.07044863162797291,0.06964370690615286
data/work/Sample_Small/Segmentation_Images/Lines/100/100_12/100_12_13.jpg,244.73254388494504,242.64576060079887,495.1484657874413,4774.848910230915,0.048316695606290226,0.04844799764392605
data/work/Sample_Small/Segmentation_Images/Lines/100/100_12/100_12_14.jpg,244.53580488008285,242.18008770527692,481.3012088537652,4906.553768817595,0.04982590989012516,0.05027416586165917
data/work/Sample_Small/Segmentation_Images/Lines/100/100_12/100_12_15.jpg,241.58542182647324,238.70160838542282,549.2107803286709,6010.137636957282,0.06392754648740025,0.06391526123363604
data/work/Sample_Small/Segmentation_Images/Lines/100/100_12/100_12_16.jpg,242.10265064399331,239.23825927659024,510.7755767555244,5821.95119395585,0.06173441788379911,0.06181074793494025
data/work/Sample_Small/Segmentation_Images/Lines/100/100_12/100_12_17.jpg,244.58315005215317,242.1648860080465,442.6466760805951,4840.879183806042,0.04966919982118909,0.050333780360601994
data/work/Sample_Small/Segmentation_Images/Lines/100/100_12/100_12_2.jpg,238.1246945456222,235.32814733274932,904.499037454017,7494.409320392826,0.07786781317718659,0.07714452026372816
data/work/Sample_Small/Segmentation_Images/Lines/100/100_12/100_12_3.jpg,234.72854380484904,231.58991521642125,1155.8903696653576,8770.803438654213,0.09324871502470788,0.09180425405325003
data/work/Sample_Small/Segmentation_Images/Lines/100/100_12/100_12_4.jpg,238.89866445547239,235.9080031780663,978.3848486918174,7468.237308228291,0.07462150113187084,0.07487057577228903
data/work/Sample_Small/Segmentation_Images/Lines/100/100_12/100_12_5.jpg,237.81460068683327,234.92382726874177,1037.874150589167,7826.4234436650595,0.07896146914121487,0.0787300891421891
data/work/Sample_Small/Segmentation_Images/Lines/100/100_12/100_12_6.jpg,239.75193570362595,237.31676090050973,878.837056119212,6759.098926296595,0.0698258198079273,0.06934603568427554
data/work/Sample_Small/Segmentation_Images/Lines/100/100_12/100_12_7.jpg,239.91015928586475,237.38347726926065,907.5808836203108,6732.80976335981,0.06936767458132682,0.06908440286564446
